STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,UNIT_TYPE,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,UNIT_TYPE_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,DATA_SOURCE_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AFG,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,4.49310001092258,A,Triennial,Afghanistan,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ALB,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,13.492688755309501,A,Triennial,Albania,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,DZA,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,5.81670142393958,A,Triennial,Algeria,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AGO,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,5.65850260405293,A,Triennial,Angola,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ARG,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,26.733054846387898,A,Triennial,Argentina,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ARM,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,21.1128424795353,A,Triennial,Armenia,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AUS,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,64.99202936612521,A,Triennial,Australia,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AUT,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,42.121538997828104,A,Triennial,Austria,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AZE,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,24.5986921136928,A,Triennial,Azerbaijan,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BHR,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,38.6613171572418,A,Triennial,Bahrain,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BGD,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,9.999949019391421,A,Triennial,Bangladesh,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BLR,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,20.839085298381598,A,Triennial,Belarus,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BEL,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,45.336762047286996,A,Triennial,Belgium,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BLZ,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,18.8710844144438,A,Triennial,Belize,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BEN,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,7.73875517901797,A,Triennial,Benin,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BTN,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,4.20957335140233,A,Triennial,Bhutan,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BOL,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,22.1103940315742,A,Triennial,Bolivia,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BIH,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,17.6279203192666,A,Triennial,Bosnia and Herzegovina,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BWA,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,17.6156815971821,A,Triennial,Botswana,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BRA,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,33.7942616642314,A,Triennial,Brazil,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BGR,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,18.7561269838038,A,Triennial,Bulgaria,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BFA,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,5.89953512199689,A,Triennial,Burkina Faso,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BDI,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,1.61296269851951,A,Triennial,Burundi,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,KHM,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,28.4427630350974,A,Triennial,Cambodia,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CMR,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,2.09380933024601,A,Triennial,Cameroon,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CAN,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,76.4652492709613,A,Triennial,Canada,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TCD,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,2.3595756634311598,A,Triennial,Chad,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CHL,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,31.3459162066836,A,Triennial,Chile,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CHN,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,20.0490660635636,A,Triennial,China,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,COL,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,21.6528266896107,A,Triennial,Colombia,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,COD,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,2.95228987034971,A,Triennial,"Congo, Dem. Rep.",Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,COG,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,5.08118832167241,A,Triennial,"Congo, Rep.",Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CRI,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,20.4167122120939,A,Triennial,Costa Rica,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CIV,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,2.7058977676973,A,Triennial,Côte d’Ivoire,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,HRV,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,41.7796670121172,A,Triennial,Croatia,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CYP,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,29.340129808495703,A,Triennial,Cyprus,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CZE,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,28.4707144212082,A,Triennial,Czechia,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,DNK,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,41.2233878944013,A,Triennial,Denmark,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,DOM,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,23.9646283275397,A,Triennial,Dominican Republic,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECU,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,16.717800647066998,A,Triennial,Ecuador,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,EGY,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,7.68250014565119,A,Triennial,"Egypt, Arab Rep.",Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SLV,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,20.5472026264643,A,Triennial,El Salvador,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,EST,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,32.426878371033304,A,Triennial,Estonia,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ETH,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,7.3627621658801905,A,Triennial,Ethiopia,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,FIN,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,57.968473723776604,A,Triennial,Finland,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,FRA,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,42.9502098921945,A,Triennial,France,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GAB,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,6.986422920460759,A,Triennial,Gabon,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GEO,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,20.3277800708874,A,Triennial,Georgia,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,DEU,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,45.7755197741171,A,Triennial,Germany,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GHA,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,8.32938347694014,A,Triennial,Ghana,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GRC,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,16.478606574401798,A,Triennial,Greece,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GTM,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,15.141797166466,A,Triennial,Guatemala,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GIN,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,2.6175342383720697,A,Triennial,Guinea,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,HTI,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,5.92480927832836,A,Triennial,Haiti,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,HND,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,13.428258712077701,A,Triennial,Honduras,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,HKG,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,59.9530051990267,A,Triennial,"Hong Kong SAR, China",Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,HUN,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,15.9682951330896,A,Triennial,Hungary,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IND,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,9.11633111638162,A,Triennial,India,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,13.7198087806785,A,Triennial,Indonesia,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IRN,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,37.8073082600017,A,Triennial,"Iran, Islamic Rep.",Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IRQ,WB_FINDEX_FIN22A,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,4.97495514104291,A,Triennial,Iraq,Borrowed from a formal bank or similar financial institution,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
